Location,Dealer?,Latitude,Longitude
5563,1,20.48,174.83
5564,1,19.51,-179.73
5565,1,18.96,176.87
5566,1,32.82,-153.16
5567,1,22.15,-164.28
5568,1,22.1,173.8
5569,1,14.17,152.26
5570,1,19.04,168.25
5571,1,23.34,165.18
5572,1,32.85,-152.72
5573,1,33.77,-155.88
5574,1,19.33,177.41
5575,1,34.25,165.21
5576,1,17.72,158.34
5577,1,35.2,-178.22
5578,1,26.46,169.39
5579,1,26.16,167.63
5580,1,22.52,164.06
5581,1,33.58,166.16
5582,1,21.39,172.86
5583,1,26.67,170.06
5584,1,28.81,-175.93
5585,1,22.69,-178.15
5586,1,33.93,-179.89
5587,1,16.89,175.12
5588,1,19.61,-179.58
5589,1,28.55,-176.09
5590,1,28.64,171.62
5591,1,27.89,172.31
5592,1,39.06,-178.88
5593,1,28.31,172.24
5594,1,36.71,-158.75
5595,1,22.42,177.1
5596,1,21.93,176.13
5597,1,23.3,172.53
5598,1,24.43,-179.76
5599,1,34.88,178.94
5600,1,17.53,158.36
5601,1,32.35,-178.66
5602,1,24.4,176.14
5603,1,25.16,173.16
5604,1,18.24,158.48
5605,1,20.31,162.88
5606,1,21.39,175.6
5607,1,16.56,176.37
5608,1,17.81,166.43
5609,1,31.03,-178.02
5610,1,32.89,-178.13
5611,1,32.54,170.02
5612,1,23.38,163.53
5613,1,24.16,177.51
5614,1,25.6,-179.57
5615,1,23.05,172.48
5616,1,34.16,177.28
5617,1,32.44,-178.09
5618,1,20.95,178.69
5619,1,33.76,-178.34
5620,1,27.42,163.85
5621,1,18.58,-175.64
5622,1,22.28,163.18
5623,1,21.1,174.98
5624,1,35.43,-157.18
5625,1,19.36,165.38
5626,1,32.53,-152.68
5627,1,25.58,165.5
5628,1,32.68,-152.87
5629,1,36.56,-158.97
5630,1,30.45,171.16
5631,1,22.72,170.56
5632,1,23.33,172.4
5633,1,22.44,165.26
5634,1,24.55,162.01
5635,1,25.15,176.31
5636,1,27.44,177.38
5637,1,35.97,-164.97
5638,1,35.03,179.05
5639,1,24.57,171.47
BC,0,29.5,171.76
5641,1,36.75,-158.76
5642,1,20.52,171.6
5643,1,22.95,-177.64
5644,1,24.11,162.21
5645,1,26.07,166.09
5646,1,22.73,172.44
5647,1,33.88,166.01
5648,1,34.12,-178.41
5649,1,35.76,-157.28
5650,1,19.89,170.13
5651,1,20.84,163.6
5652,1,27.17,165.85
5653,1,33.31,165.29
5654,1,17.22,-172.51
5655,1,27.39,169.43
5656,1,17.95,164.41
5657,1,18.02,166.71
5658,1,25.51,163.19
5659,1,31.56,175.46
5660,1,33.01,165.97
5661,1,32.96,-152.88
5662,1,31.28,174.77
5663,1,18.73,159.04
5664,1,28.79,169.31
5665,1,19.17,160.57
5666,1,23.41,172.38
5667,1,24.02,162.27
5668,1,24.6,171.75
5669,1,19.34,175.62
5670,1,22.37,169.4
5671,1,25.5,164.42
5672,1,26.35,178.55
5673,1,19.88,170.06
5674,1,35.73,-178.18
5675,1,20.45,171.24
5676,1,31.74,177.9
5677,1,29.95,-177.35
5678,1,20.12,163.66
5679,1,20.58,-178.48
5680,1,29.64,-179.3
5681,1,34.75,-177.25
5682,1,21.5,174.58
5683,1,23.68,167.72
5684,1,22.1,171.68
5685,1,25.22,176.16
5686,1,14.73,159.74
5687,1,32.58,-152.33
5688,1,25.05,-155.55
5689,1,31.38,170.59
5690,1,25.05,-161.52
5691,1,20.72,-177.17
5692,1,20.07,171.51
5693,1,22.12,161.9
5694,1,26.44,166.3
5695,1,22.82,179.58
5696,1,19.82,170.25
5697,1,24.2,172.55
5698,1,29.9,-177.33
5699,1,26.43,169.31
5700,1,21.56,174.78
5701,1,23.78,167.38
5702,1,27.93,177.77
5703,1,34.34,163.96
5704,1,19.56,170.72
BE,0,17.86,159.17
5706,1,30.99,-166.69
5707,1,23.66,170.76
5708,1,27.16,-150.65
5709,1,28.76,175.18
5710,1,33.58,175.08
5711,1,25.37,-150.68
5712,1,17.23,158.71
5713,1,18.78,168.29
5714,1,32.42,-178.36
5715,1,36.38,-165.76
5716,1,21.95,171.47
5717,1,21.92,179.05
5718,1,21.5,165.61
5719,1,21.53,174.32
5720,1,28.91,169.51
5721,1,23.52,-178.56
5722,1,27.31,178.88
5723,1,18.62,-161.36
5724,1,21.3,169.82
5725,1,22.22,174.18
5726,1,18.58,159.92
5727,1,21,168.53
5728,1,22.27,174.4
5729,1,16.28,163.32
5730,1,20.22,175.85
5731,1,21.72,174.38
5732,1,23.08,175.95
5733,1,21.39,175.6
5734,1,25.68,176.86
5735,1,28.6,174.88
5736,1,24.77,172.08
5737,1,19.32,163.72
5738,1,35.59,-158.25
5739,1,17.67,158.57
5740,1,27.12,-169.42
5741,1,29.89,-178.25
5742,1,27.11,-169.23
5743,1,21.26,172.5
5744,1,33.54,176.29
5745,1,22.14,-155.42
5746,1,45.95,-179.15
5747,1,32.26,166.54
5748,1,19.98,170.06
5749,1,20.8,163
5750,1,19.8,160.93
5751,1,21.84,171.15
5752,1,18.19,176.85
5753,1,19.03,170.52
5754,1,22.58,170.59
5755,1,17.69,162.22
BY,0,22.39,169.4
5757,1,20.82,161.69
5758,1,19.54,164.89
5759,1,29.29,172.28
5760,1,27.73,168.58
5761,1,21.5,162.77
5762,1,32.6,171.54
5763,1,20.04,171.49
5764,1,24.05,-179.48
5765,1,21.04,-178.6
5766,1,31.61,-153.93
5767,1,32.99,-160.02
5768,1,22,-148.24
5769,1,19.89,170.13
5770,1,34.69,-156.38
5771,1,25.54,-179.3
5772,1,21.63,162.91
5773,1,32.2,-166.28
5774,1,18.95,159.71
5775,1,17.47,168.36
5776,1,18.28,172.94
5777,1,28.29,-178.66
5778,1,32.56,177.52
5779,1,25.24,164.37
5780,1,17.02,-179.68
5781,1,28.83,-178.79
5782,1,16.15,-178.62
5783,1,28.11,-173.6
5784,1,20.48,162.59
5785,1,34.86,-163.57
5786,1,35.68,-179.3
5787,1,32.25,-178.33
5788,1,22.01,176.34
5789,1,34.41,178.18
5790,1,32.22,-168.54
5791,1,32.4,175.78
5792,1,33.31,165.29
5793,1,24.64,171.55
5794,1,17.44,158.93
5795,1,17.54,158.87
5796,1,31.05,-175.78
5797,1,23.42,170.8
5798,1,22.26,178.06
5799,1,22.16,170.22
5800,1,33.49,177.5
5801,1,31.65,166.11
5802,1,18.59,165.88
5803,1,32.19,-168.58
5804,1,18.5,161.03
5805,1,30.71,169.07
5806,1,29.5,-177.93
5807,1,18.71,177.06
5808,1,31.86,-153.01
5809,1,19.32,-179.71
5810,1,29.85,173.42
5811,1,20.08,172.52
5812,1,35.26,-155.18
5813,1,46.19,-175.83
5814,1,21.3,166.83
5815,1,33.38,175.36
5816,1,34.1,-178.45
5817,1,23.88,171.77
5818,1,21.66,162.49
5819,1,22.38,161.84
5820,1,21.51,163.44
5821,1,26.8,-175.33
5822,1,23.14,-150.51
5823,1,39.06,-178.88
5824,1,17.88,157.71
5825,1,25.56,164.33
5826,1,24.86,167.33
5827,1,15.07,157.29
5828,1,23.65,169.68
5829,1,23.74,179.23
5830,1,23.36,170.61
5831,1,20.68,162.62
5832,1,32.61,-177.73
5833,1,34.1,166.59
5834,1,25.41,172.92
5835,1,22.8,164.19
5836,1,25.43,162.63
5837,1,19.36,165.38
5838,1,19.21,171.12
5839,1,19.01,175.23
5840,1,27.99,-169.54
5841,1,19.5,-171.65
5842,1,45.92,-176.5
5843,1,20.49,161.32
5844,1,22.04,-160.86
5845,1,30.64,-154.76
5846,1,33.76,-160.79
5847,1,23.56,175.66
5848,1,19,163.78
5849,1,22.84,175.96
5850,1,29.05,-149.82
5851,1,33.31,-175.81
5852,1,23.69,168.04
5853,1,29.44,167.19
5854,1,19.85,170.31
5855,1,34.16,-178.14
5856,1,25.6,-150.6
5857,1,30.98,176.71
5858,1,36.71,-158.75
5859,1,31.81,-153.15
5860,1,29.83,-177.96
5861,1,35.22,-177.13
5862,1,47.71,174.39
5863,1,20.4,167.61
5864,1,22.1,173.8
5865,1,20.72,162.07
5866,1,34.46,179.58
5867,1,27.74,165.53
5868,1,25.49,164.55
5869,1,34.04,166.4
5870,1,30.33,-172.26
5871,1,21.73,-178.97
5872,1,27.04,-161.89
5873,1,20.9,169.42
5874,1,20.88,161.6
5875,1,29.15,-166.63
5876,1,35.99,-177.59
5877,1,31.46,168.36
5878,1,30.9,-176.63
5879,1,17.16,-157.8
5880,1,25.21,171.72
5881,1,20.84,164.68
5882,1,18.24,158.48
5883,1,24.16,174.95
5884,1,22.08,169.54
5885,1,32.11,-153.4
5886,1,20.99,163.15
5887,1,34.27,165.6
5888,1,24.7,163.44
5889,1,15.67,163.6
5890,1,31.73,-179.73
5891,1,34.47,-178.88
5892,1,18.7,164.65
5893,1,47.84,-178.85
5894,1,34.22,-173.64
5895,1,18.86,159.79
5896,1,27.09,171.88
5897,1,35.6,-157.02
5898,1,20.04,163.39
5899,1,32.42,-173.01
5900,1,17.66,166.8
5901,1,21.74,174.19
5902,1,30.26,-177.61
5903,1,27.64,179.22
5904,1,25.01,164.71
5905,1,19.56,170.72
5906,1,29.17,169.68
5907,1,17.78,-173.36
5908,1,17.26,158.39
5909,1,28.73,169.06
5910,1,13.97,155.15
5911,1,27.65,164.06
5912,1,32.92,-152.58
5913,1,19.42,160.06
5914,1,28.65,175.18
5915,1,31.36,-152.59
5916,1,20.81,161.79
5917,1,34.22,-169.66
5918,1,19.65,161.08
5919,1,29.39,173.47
5920,1,20.52,174.8
5921,1,15.61,-157.8
5922,1,23.32,-151.1
5923,1,21.52,174.64
5924,1,19.54,164.89
5925,1,25.45,173.4
5926,1,32.77,178.6
5927,1,31.42,174.81
5928,1,29.45,166.14
5929,1,20.4,176.39
5930,1,22.08,-179.05
5931,1,18.94,161.99
5932,1,27.09,171.88
5933,1,48.29,177.73
5934,1,22.17,177.15
5935,1,14.95,161.63
5936,1,25.84,174.72
5937,1,20.81,-154.74
5938,1,18.26,165.05
5939,1,34.89,-163.92
5940,1,38.03,-177.12
5941,1,24.37,165.15
5942,1,21.15,174.64
5943,1,35.58,-157.21
5944,1,27.74,166.22
5945,1,15.16,-167.99
5946,1,27.42,163.85
5947,1,25.58,-179.45
5948,1,33.1,166.42
5949,1,20.45,171.26
5950,1,14.33,158.78
5951,1,25.06,169.01
5952,1,22.09,163.46
5953,1,33.75,174.17
5954,1,23.8,162.46
5955,1,33.31,-176.24
5956,1,19.74,161.15
5957,1,17.6,174.62
5958,1,32.52,-178.38
5959,1,18.29,173.02
5960,1,20.11,161.18
5961,1,20.01,-156.55
5962,1,15.59,-157.92
5963,1,28.66,175.12
5964,1,33.16,-177.37
5965,1,24.12,-177.76
5966,1,32.32,-178.57
5967,1,25.8,167.98
5968,1,35.87,-157.54
5969,1,34.87,164.3
5970,1,26.98,-172.41
5971,1,28.67,-170.95
5972,1,17.12,158.37
5973,1,28.76,164.95
5974,1,23.51,174.86
5975,1,23.04,164.22
5976,1,32.07,-168.48
5977,1,34.73,-163.72
5978,1,28.89,-178.86
5979,1,18.59,165.88
5980,1,20.26,169.45
5981,1,35.66,-156.46
5982,1,30.9,-176.59
5983,1,20.2,160.69
5984,1,29.56,169.47
5985,1,34.93,179.54
5986,1,21.48,170.26
5987,1,20.67,167.53
5988,1,32.97,-152.53
5989,1,18.64,167.21
5990,1,15.66,157.8
5991,1,31.99,-178.52
5992,1,33.39,176.89
5993,1,31.04,-155.52
5994,1,30.54,171.07
5995,1,32.72,-178.69
5996,1,23.4,-150.63
5997,1,24.44,-177.88
5998,1,23.25,-151.16
5999,1,35.68,163.75
6000,1,22.92,-179.87
6001,1,14.64,163.9
6002,1,33.9,-153.36
6003,1,29.46,-179.31
6004,1,20.57,167.47
6005,1,14.87,161.04
6006,1,18.27,-158
6007,1,20.67,167.53
6008,1,17.71,160.97
6009,1,33.88,176.08
6010,1,32.15,-171.93
6011,1,25.41,173.75
6012,1,19.71,170.99
6013,1,21.4,179.5
6014,1,26.55,-174.27
6015,1,35.85,-157.93
6016,1,18.27,172.9
6017,1,24.3,176.62
6018,1,25.85,163.15
6019,1,22.34,169.33
6020,1,34.66,166.25
6021,1,21.8,-147.48
6022,1,21.11,162.07
6023,1,31.76,179.61
6024,1,20.66,161.58
6025,1,24.09,-149.42
6026,1,33.07,-152.64
6027,1,25.23,163.62
6028,1,26.33,174.86
6029,1,26.87,-179.96
6030,1,25.18,176.67
6031,1,25.03,177
6032,1,26.39,175.22
6033,1,32.54,172.38
6034,1,23.22,172.34
6035,1,28.48,175.04
6036,1,32.3,167.92
6037,1,24.57,-161.71
6038,1,22.13,-177.06
6039,1,26.44,177.93
6040,1,39.19,-179.39
6041,1,35.55,-157.14
6042,1,27.07,178.52
6043,1,20.73,168.76
6044,1,35.07,179.15
6045,1,31.87,-153.36
6046,1,26.54,166.41
6047,1,33.95,-155.36
6048,1,23.21,176.01
6049,1,20.66,161.61
6050,1,20.15,166.97
6051,1,19.72,-179.4
6052,1,26.34,-164.69
6053,1,27.62,-162.14
6054,1,25.36,-178.83
6055,1,32.97,173.35
6056,1,26.48,-152.3
6057,1,27.1,175.97
6058,1,19.93,161.16
6059,1,34.32,-179.54
6060,1,26.23,166.76
6061,1,29.05,-173.7
6062,1,28.92,-178.55
6063,1,24.28,175.91
6064,1,15.65,160.22
6065,1,31.41,174.71
6066,1,34.41,178.22
6067,1,10.73,154.23
6068,1,21.84,163.13
6069,1,23.87,-150.25
6070,1,22.18,174.71
6071,1,21.41,-179.51
6072,1,21.7,173.83
6073,1,29.45,177.49
6074,1,35.11,179.58
6075,1,20.81,161.74
6076,1,7.04,-155.2
6077,1,18.59,-177.11
6078,1,20.68,167.8
6079,1,22.6,167.77
6080,1,26.36,-171.32
6081,1,30.86,168.82
6082,1,20.57,162.58
6083,1,22.06,-176.9
6084,1,32.61,-177.73
6085,1,34.76,179.46
6086,1,34.74,-178.22
6087,1,19.22,160.6
6088,1,23.36,170.61
6089,1,18.15,-160.12
6090,1,19.73,175.28
6091,1,31.67,168.92
6092,1,32.97,165.75
6093,1,25.42,176.28
6094,1,23.84,162.34
6095,1,22.45,-165.11
6096,1,18.79,162.95
6097,1,20.87,163.08
6098,1,31.89,166.03
6099,1,18.42,159.69
6100,1,33.31,-175.81
6101,1,27.67,170.46
6102,1,16.21,162.7
6103,1,26.54,166.41
6104,1,22.69,177.59
6105,1,25,164.34
6106,1,32.83,-154.14
6107,1,34.29,164.01
6108,1,21.87,167.22
6109,1,35.77,-157.51
6110,1,19.6,162.73
6111,1,19.83,170.19
6112,1,21.31,175.09
6113,1,44.43,-177.37
6114,1,22.5,166.66
6115,1,26.87,-169.04
6116,1,22.03,168.03
6117,1,13.01,153.75
6118,1,27.36,-169.21
6119,1,27.92,172.68
6120,1,28.87,167.35
6121,1,28.83,-178.79
6122,1,24.99,-179.67
6123,1,25.74,-179.46
6124,1,22.26,163.73
6125,1,28.31,176.95
6126,1,23.7,162.67
6127,1,26.26,-179.3
6128,1,20.25,178.71
6129,1,26.53,166.26
6130,1,21.1,163.13
6131,1,25.49,176.94
6132,1,35.76,-157.28
6133,1,25.69,-173.74
6134,1,20.89,165.01
6135,1,18.85,159.3
6136,1,19.72,160.34
6137,1,15.98,160.14
6138,1,26.68,169.47
6139,1,20.31,166.46
6140,1,12.65,156.16
6141,1,13.34,-153.55
6142,1,17.66,162.52
6143,1,27.95,-162.17
6144,1,19.24,164.91
6145,1,21.87,173.21
6146,1,17.05,161.05
6147,1,33.29,165.38
6148,1,28.28,171.26
6149,1,21.86,178.78
6150,1,32.84,173.4
6151,1,30.81,168.09
6152,1,23.95,172.64
6153,1,35.09,179.1
6154,1,34.8,179.33
6155,1,21.34,166.45
6156,1,25.9,-152.35
6157,1,31.7,-151.49
6158,1,21.19,166.82
6159,1,33.48,165.24
6160,1,35.55,-158.42
6161,1,27.14,167.57
6162,1,19.63,170.65
6163,1,21.24,170.8
CE,0,21.87,174.25
6165,1,28.81,-175.93
6166,1,26.56,-154.57
6167,1,31.05,-173.23
6168,1,35.68,163.75
6169,1,31.5,-172.71
6170,1,24.8,179.67
6171,1,31.56,166.1
6172,1,18.51,166.93
6173,1,20.15,170.09
6174,1,35.87,-177.67
6175,1,35.92,-161.48
6176,1,33.83,176.2
6177,1,24.16,177.51
6178,1,36.38,-179.69
6179,1,32.2,-166.28
6180,1,30.98,-173.35
6181,1,18.19,157.91
6182,1,19.33,-178.47
6183,1,25.21,175.65
6184,1,18.16,-157.86
6185,1,20.7,168.54
6186,1,47.24,173.28
6187,1,32.56,172.19
6188,1,25.08,165.49
6189,1,27.44,-176.43
6190,1,32.84,-153.04
6191,1,22.49,177.05
6192,1,38.23,-177.94
6193,1,36.04,-178.94
6194,1,31.51,166.07
6195,1,30.84,168.69
6196,1,31.41,166.07
6197,1,27.64,167.97
6198,1,26.92,163.18
6199,1,22.43,169.52
6200,1,35.23,165.28
6201,1,17.33,158.11
6202,1,23.37,164.99
6203,1,32.45,174.84
6204,1,29.21,169.22
6205,1,32,178.28
6206,1,33.25,-155.34
6207,1,29.54,177.42
6208,1,18.06,-149.24
6209,1,26.69,165.76
6210,1,20.71,172.52
6211,1,25.94,-177.75
6212,1,25.22,168.24
6213,1,35.76,-157.28
6214,1,23.51,162.53
6215,1,13.65,158.8
6216,1,35.85,-157.52
6217,1,17.91,-157.92
6218,1,17.7,166.15
6219,1,26.42,174.31
CR,0,20.43,170.22
CW,0,19.9,169.95
6222,1,23.09,-179.8
6223,1,21.7,-172.76
6224,1,15.56,160.74
6225,1,34.08,165.63
6226,1,25.1,-174.73
6227,1,20.07,166.52
6228,1,20.6,168.27
6229,1,23.89,-177.69
6230,1,18.21,158.02
6231,1,20.31,173.03
6232,1,20.04,171.7
6233,1,22.48,178.87
6234,1,19.51,162.59
6235,1,27.98,168.34
6236,1,27.69,-176.98
6237,1,21.59,-176.89
6238,1,24.42,171.4
6239,1,22.69,175.1
6240,1,28.87,169.48
6241,1,30.6,168.3
6242,1,35.32,163.85
6243,1,16.11,-158.17
6244,1,19.78,-179.73
6245,1,34.03,166.61
6246,1,23.87,-154.8
6247,1,26.72,-162.06
6248,1,35.23,165.28
6249,1,35.23,163.7
6250,1,18.19,176.85
6251,1,21.63,178.69
6252,1,26.2,166.89
6253,1,25.76,163.9
6254,1,22.31,163.47
6255,1,20.61,161.9
6256,1,23.2,-176.73
6257,1,17.29,158.17
6258,1,15.56,158.77
6259,1,35.23,165.28
6260,1,21.11,166.94
6261,1,29.55,-179.71
6262,1,14.12,167.65
6263,1,16.51,167.64
6264,1,34.66,166.25
6265,1,20.1,160.93
6266,1,25.58,165.51
6267,1,32.6,-152.87
6268,1,15.42,163.26
6269,1,27.67,169.62
6270,1,21.62,175.38
6271,1,16.25,157.89
6272,1,22.28,163.36
6273,1,35.5,163.7
6274,1,26.44,-168.92
6275,1,14.41,161.34
6276,1,35.17,165.47
6277,1,27.02,-168.87
6278,1,23.08,179.39
6279,1,34.97,-163.32
6280,1,29.32,-175.32
6281,1,23.32,-151.1
6282,1,31.42,178.14
6283,1,15.46,156.97
6284,1,20.56,166.97
6285,1,32.37,-178.61
6286,1,27.96,166.62
6287,1,14.35,160.38
6288,1,28.32,169.65
6289,1,20.66,161.58
6290,1,22.16,170.22
6291,1,35.35,163.7
6292,1,34.36,-154.08
6293,1,19.61,-179.61
6294,1,25.63,165.94
6295,1,18.22,-170.99
6296,1,35.42,-178.13
6297,1,33.37,175.22
6298,1,19.71,166.98
6299,1,28.48,169.14
6300,1,14.76,156.15
6301,1,26.74,168.45
6302,1,29.89,-177.33
6303,1,33.93,-155.7
6304,1,30.83,-166.7
6305,1,25.51,165.59
6306,1,21.84,170.63
6307,1,23.34,-169.86
6308,1,20.89,166.51
6309,1,22.95,170.47
6310,1,19.33,-178.47
6311,1,21.85,166.34
6312,1,15.33,-172.13
6313,1,25.93,171.61
6314,1,28.75,169.26
6315,1,31.42,177.03
6316,1,20.51,175.14
6317,1,35.51,-176.92
6318,1,19.71,174.82
6319,1,22.24,163.36
6320,1,26.49,166.21
6321,1,32.56,172.51
6322,1,35.35,163.66
6323,1,16.85,163.96
6324,1,35.86,163.76
6325,1,25.3,-150.93
6326,1,26.67,172.91
6327,1,35.51,-156.54
6328,1,17.37,159.87
6329,1,21.17,171.73
6330,1,14.97,161.54
6331,1,21.25,165.36
6332,1,16.61,173.26
6333,1,33.93,-155.7
6334,1,26.3,164.93
6335,1,18.98,160.37
6336,1,36.26,-179.29
6337,1,29.73,-162.43
6338,1,21.79,174.71
6339,1,21.02,168.1
6340,1,34.88,166.07
6341,1,33.34,175.39
6342,1,25.57,-179.08
6343,1,25.42,162.98
6344,1,33.66,174.29
6345,1,34.71,-163.69
6346,1,35.74,-156.45
6347,1,15.24,159.9
6348,1,17.12,158.37
6349,1,23.25,167.89
6350,1,33.18,177.52
6351,1,23.15,173.22
6352,1,19.65,170.02
6353,1,19.93,169.85
6354,1,21.79,167.08
6355,1,32.43,-179.17
6356,1,21.79,162.93
6357,1,25.61,175.57
6358,1,32,-173.53
6359,1,25.22,165.38
6360,1,33.94,176.78
6361,1,27.8,174.17
6362,1,21.64,174.55
6363,1,33.49,164.55
6364,1,36.32,-158.5
6365,1,35.96,-157.44
6366,1,28.6,174.88
6367,1,20.63,-178.97
6368,1,22.41,179.19
6369,1,17.26,158.39
6370,1,23.95,-177.53
6371,1,28.19,-176.47
6372,1,32,178.36
6373,1,31.41,-153.04
6374,1,31.53,170.97
6375,1,11.83,-122.75
6376,1,21.83,167.38
6377,1,26.05,-178.32
6378,1,22.27,169.4
6379,1,19.35,166.54
6380,1,19.18,-170.86
6381,1,17.47,158.2
6382,1,29.35,171.56
6383,1,36.38,-179.69
6384,1,36.02,-177.71
6385,1,19.75,161.52
6386,1,20.02,175.78
6387,1,33.65,179.03
6388,1,19.23,-177.25
6389,1,32.02,171.91
6390,1,17.38,158.28
6391,1,22.27,175.41
6392,1,21.52,169.14
6393,1,25.54,167.86
6394,1,32.94,165.36
6395,1,17.81,157.84
6396,1,32.46,172.93
6397,1,21.82,174.29
6398,1,32.11,-153.4
6399,1,38.95,-179.16
6400,1,15.69,158.07
6401,1,25.1,171.82
6402,1,25.62,163.72
6403,1,35.86,-177.55
6404,1,34.32,-179.54
6405,1,19.65,160.71
6406,1,17.85,163.36
6407,1,35.76,-157.69
6408,1,26.2,166.89
6409,1,32.35,-178.21
6410,1,27.69,174.29
6411,1,33.04,179.07
6412,1,28.89,169.4
6413,1,17.89,166.72
6414,1,18.34,159.16
6415,1,20.59,161.71
6416,1,20.44,167.97
6417,1,33.79,165.86
6418,1,20.47,175.68
6419,1,25.51,163.19
6420,1,23.61,170.86
6421,1,19.45,160.02
6422,1,35.23,165.28
6423,1,24.12,171.24
6424,1,18.63,160.66
6425,1,21.94,177.35
6426,1,27.15,172.25
6427,1,36.31,-165.66
6428,1,31.56,175.46
6429,1,26.87,-169.04
6430,1,36.07,-177.67
6431,1,20.98,161.29
6432,1,32.48,179.24
6433,1,15.44,163.44
6434,1,23.69,-150.48
6435,1,25.28,173.35
6436,1,20.91,162.9
6437,1,35.64,163.83
6438,1,22.22,178.29
6439,1,25.58,-166.43
6440,1,32.66,-153.92
6441,1,27.61,-168.12
6442,1,21.14,164.05
6443,1,34.54,166.33
6444,1,17.98,166.64
6445,1,30.16,-151.95
6446,1,20.3,-174.29
6447,1,24.92,-175.95
6448,1,31.06,173.39
6449,1,34.92,-163.62
6450,1,21.52,169.14
6451,1,20.49,164.59
6452,1,27.35,165.06
6453,1,34.82,179.49
6454,1,21.46,174.46
6455,1,20.58,-178.48
6456,1,22.55,178.08
6457,1,25.71,177.7
6458,1,26.87,-150.63
6459,1,23.07,170.59
6460,1,23.25,171.71
6461,1,14.28,-165.56
6462,1,22.37,167.33
6463,1,26.38,-150.69
6464,1,33.76,-172.43
6465,1,45.99,-179.04
6466,1,21.98,-150.14
6467,1,24.72,168.4
6468,1,15.56,160.74
6469,1,18.1,164.94
6470,1,32.52,172.36
6471,1,29.72,-173.95
6472,1,19.28,175.45
6473,1,16.09,163.62
6474,1,33.44,175.26
6475,1,20.34,-179.63
6476,1,26.9,-150.59
6477,1,31.75,173.66
6478,1,32.4,-178.22
6479,1,32.6,171.54
6480,1,18.78,-179.28
6481,1,20.08,172.52
6482,1,33.22,166.63
6483,1,33.19,165.46
6484,1,33.09,-154.78
6485,1,35.6,-157.71
6486,1,18.69,158.92
6487,1,32.04,-178.28
6488,1,42.85,-170.24
6489,1,21.53,177.44
6490,1,5.83,146.18
6491,1,25.41,-151.14
6492,1,28.31,176.95
6493,1,29.29,172.28
6494,1,23.06,170.12
6495,1,22.16,174.98
6496,1,20.91,162.9
6497,1,22.49,169.08
6498,1,22.89,174.07
6499,1,16.1,157.78
6500,1,28.4,165.03
6501,1,20.71,166.75
6502,1,33.8,-176.77
6503,1,21.03,174.91
6504,1,29.49,165.68
6505,1,34.52,-179.24
6506,1,33.98,-173.09
6507,1,33.49,177.5
6508,1,31.91,168.99
6509,1,18.98,165.98
6510,1,26.04,177.76
6511,1,35.87,-157.44
6512,1,15.44,167.29
6513,1,28.74,169.32
6514,1,23.93,162.09
6515,1,15.13,159.15
6516,1,20.98,170.31
6517,1,35.06,-178.21
6518,1,27.32,-162.05
6519,1,19.76,171.58
6520,1,17.08,158.66
6521,1,28.75,168.52
6522,1,18.32,175.55
6523,1,20.89,161.98
6524,1,31.86,-175.04
6525,1,24.51,-174.05
6526,1,18.75,170.11
6527,1,28.76,164.95
6528,1,20.48,161.77
6529,1,22.67,-149.37
6530,1,22.07,176.85
6531,1,22.73,163.24
6532,1,24.05,171.47
6533,1,35.9,-157.36
6534,1,25.02,171.35
6535,1,21.33,166.58
6536,1,18.94,-173.76
6537,1,30.74,-177.94
6538,1,23.9,-177.51
6539,1,21.41,-154.67
6540,1,27.26,-169.04
6541,1,20.08,172.52
6542,1,20.91,162.9
6543,1,27.32,-168.96
6544,1,20.7,168.54
6545,1,28.43,170.29
6546,1,26.06,176.31
6547,1,33.25,165.33
6548,1,32.99,-160.02
6549,1,22.69,-178.15
6550,1,27.64,166.1
6551,1,15.9,158.66
6552,1,35.69,-157.78
6553,1,19.52,166.18
6554,1,26.11,168.91
6555,1,19.32,162.44
6556,1,29.89,177.08
6557,1,19.71,174.82
6558,1,32.36,-152.75
6559,1,22.15,170.79
6560,1,32.99,-160.02
6561,1,26.48,165.98
6562,1,31.21,166.05
6563,1,24.41,171.18
6564,1,26.61,164.61
6565,1,45.95,-179.15
6566,1,34.75,163.87
6567,1,25.41,-150.47
6568,1,25.23,-172.09
6569,1,29.32,179.54
6570,1,21.33,179.17
6571,1,31.74,-153.59
6572,1,41.98,171.15
6573,1,20.18,170.2
6574,1,34.95,-163.41
6575,1,29.01,171.5
6576,1,15.44,167.29
6577,1,29.25,169.19
6578,1,27.55,-179.18
6579,1,29.28,179.2
6580,1,22.2,178.32
6581,1,19.64,162.7
6582,1,35.71,179.24
6583,1,33.7,174.29
6584,1,21.17,175.03
6585,1,18.64,170.21
6586,1,21.39,172.5
6587,1,15.57,164.16
6588,1,22.36,175.68
6589,1,34.68,163.74
6590,1,23.8,162.46
6591,1,34.09,166.29
6592,1,31.07,171.87
6593,1,32.07,170.52
6594,1,20.06,167.64
6595,1,32.39,-154.41
6596,1,13.21,159.37
6597,1,45.97,-179.19
6598,1,30.71,177.63
6599,1,29.11,169.59
6600,1,35.27,-164.24
6601,1,34.95,-163.55
6602,1,25.25,-150.67
6603,1,19.84,-151.84
6604,1,21.02,166.23
6605,1,28.64,175.06
6606,1,21.7,162.9
6607,1,28.82,169.57
6608,1,14.51,-150.19
6609,1,42.47,-169.9
6610,1,31.27,170.16
6611,1,23.45,168.88
6612,1,15.05,-157.45
